,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
198,https://github.com/SuperSonic72/RISC_V_ISA.git,2022-12-01 15:39:21+00:00,,0,SuperSonic72/RISC_V_ISA,573051141,Verilog,RISC_V_ISA,12525,0,2022-12-01 15:40:59+00:00,[],https://api.github.com/licenses/gpl-3.0
199,https://github.com/goEricBi/gf180_state_machine.git,2022-12-05 20:24:37+00:00,,0,goEricBi/gf180_state_machine,574668770,Verilog,gf180_state_machine,15308,0,2022-12-05 20:42:45+00:00,[],https://api.github.com/licenses/apache-2.0
200,https://github.com/Ahmed-H300/Verilog-Multipliers.git,2022-12-13 11:49:38+00:00,,0,Ahmed-H300/Verilog-Multipliers,577728930,Verilog,Verilog-Multipliers,68,0,2023-03-25 19:53:45+00:00,[],None
201,https://github.com/WelsonAA/EDA_Proj.git,2022-12-13 13:22:02+00:00,,0,WelsonAA/EDA_Proj,577763125,Verilog,EDA_Proj,0,0,2022-12-13 13:27:01+00:00,[],None
202,https://github.com/Liiijiayao/study.git,2022-12-13 03:16:17+00:00,,0,Liiijiayao/study,577574898,Verilog,study,5,0,2022-12-14 05:22:59+00:00,[],None
203,https://github.com/growly/bfg_lut_test_sky130.git,2022-12-12 09:57:01+00:00,,0,growly/bfg_lut_test_sky130,577243093,Verilog,bfg_lut_test_sky130,61359,0,2022-12-12 09:58:26+00:00,[],https://api.github.com/licenses/apache-2.0
204,https://github.com/harry878710/IoT_Data_Filter_CVSDproject.git,2022-11-25 09:55:18+00:00,,0,harry878710/IoT_Data_Filter_CVSDproject,570484081,Verilog,IoT_Data_Filter_CVSDproject,1402,0,2022-11-25 10:00:41+00:00,[],None
205,https://github.com/sptravi/Verilog-Code.git,2022-11-25 02:24:20+00:00,,0,sptravi/Verilog-Code,570366753,Verilog,Verilog-Code,7,0,2022-11-25 02:39:41+00:00,[],None
206,https://github.com/juanchavez710/Single-Cycle-Processor.git,2022-11-30 16:53:30+00:00,This is a single cycle processor created in my ECEN 350 class,0,juanchavez710/Single-Cycle-Processor,572617176,Verilog,Single-Cycle-Processor,145,0,2022-11-30 17:30:56+00:00,[],None
207,https://github.com/efabless/nydesign-demo.git,2022-11-30 04:39:39+00:00,,0,efabless/nydesign-demo,572352024,Verilog,nydesign-demo,5661,0,2022-11-30 05:30:56+00:00,[],https://api.github.com/licenses/apache-2.0
208,https://github.com/KUMARNUNAVATH/Verilog_HDL.git,2022-11-28 05:29:26+00:00,all verilog codes,0,KUMARNUNAVATH/Verilog_HDL,571429739,Verilog,Verilog_HDL,20,0,2022-11-30 15:00:08+00:00,[],None
209,https://github.com/spockwall/CA2022.git,2022-11-28 15:26:13+00:00,computer architecture homework,0,spockwall/CA2022,571646977,Verilog,CA2022,2703,0,2023-05-25 13:30:33+00:00,[],None
210,https://github.com/thibaraujo/Calculadora-Verilog.git,2022-11-28 20:49:25+00:00,Aplicação de conhecimentos em Verilog - Sistema de resolução de equações específicas.,0,thibaraujo/Calculadora-Verilog,571764548,Verilog,Calculadora-Verilog,9,0,2023-01-20 19:56:15+00:00,[],None
211,https://github.com/ChisonChee/aes32.git,2022-11-29 11:07:40+00:00,,0,ChisonChee/aes32,572007184,Verilog,aes32,8,0,2022-11-29 11:08:54+00:00,[],None
212,https://github.com/Jsmave/mips2.git,2022-11-26 11:17:59+00:00,,0,Jsmave/mips2,570860538,Verilog,mips2,224,0,2022-11-26 11:19:14+00:00,[],None
213,https://github.com/srishti-1903/Serial-to-Parallel-Interface.git,2022-12-01 11:20:55+00:00,Serial to Parallel Interface to control scan chains in an SoC,0,srishti-1903/Serial-to-Parallel-Interface,572945552,Verilog,Serial-to-Parallel-Interface,12,0,2022-12-02 11:33:20+00:00,[],None
214,https://github.com/debber1/FinalProject_DDC.git,2022-11-30 20:13:02+00:00,Final project for the DDC course,0,debber1/FinalProject_DDC,572686538,Verilog,FinalProject_DDC,23,0,2022-12-21 20:40:29+00:00,[],None
215,https://github.com/WanJuHuang/test.git,2022-12-01 06:34:05+00:00,,0,WanJuHuang/test,572844240,Verilog,test,0,0,2022-12-01 06:43:31+00:00,[],None
216,https://github.com/Zarci/DESEncryption_ECE287.git,2022-11-30 23:20:43+00:00,,0,Zarci/DESEncryption_ECE287,572736422,Verilog,DESEncryption_ECE287,42948,0,2022-12-06 23:06:09+00:00,[],None
217,https://github.com/arthurnamz/MUX-logic-gate.git,2022-11-27 05:24:30+00:00,Hardware designing using verilog ,0,arthurnamz/MUX-logic-gate,571086679,Verilog,MUX-logic-gate,0,0,2022-11-27 05:44:58+00:00,[],None
218,https://github.com/jaykempis/engg123-proj3-cck.git,2022-11-27 09:45:45+00:00,ENGG 123.01 Project 3 GitHub Repository,0,jaykempis/engg123-proj3-cck,571138821,Verilog,engg123-proj3-cck,2878,0,2022-11-27 10:02:18+00:00,[],None
219,https://github.com/Dedorou/DES.git,2022-11-28 06:16:12+00:00,,0,Dedorou/DES,571442131,Verilog,DES,43,0,2022-11-28 06:18:16+00:00,[],None
220,https://github.com/ukusann/group11_8051.git,2022-11-25 09:18:07+00:00,,0,ukusann/group11_8051,570471468,Verilog,group11_8051,97501,0,2023-02-06 18:17:52+00:00,[],None
221,https://github.com/cfiraguston/vCHIP-8.git,2022-11-25 07:28:03+00:00,Chip-8 Emulator on an FPGA with NIOS-II,0,cfiraguston/vCHIP-8,570436655,Verilog,vCHIP-8,531,0,2022-11-25 07:36:31+00:00,[],None
222,https://github.com/kvlg/FPGA_projects.git,2022-12-02 14:08:37+00:00,,0,kvlg/FPGA_projects,573458463,Verilog,FPGA_projects,32766,0,2022-12-02 16:17:37+00:00,[],None
223,https://github.com/learn-cocotb/accumulator.git,2022-12-04 05:52:34+00:00,,1,learn-cocotb/accumulator,574009227,Verilog,accumulator,21,0,2022-12-07 09:01:15+00:00,[],None
224,https://github.com/shbz1998/Radix_2_Srt_Divider.git,2022-12-03 08:10:03+00:00,,1,shbz1998/Radix_2_Srt_Divider,573723553,Verilog,Radix_2_Srt_Divider,5,0,2022-12-03 08:13:05+00:00,[],None
225,https://github.com/SuitedIceZ/Hardware-Synthesis-Term-Project.git,2022-12-06 06:03:02+00:00,2110363 Hardware Synthesis Lab I,0,SuitedIceZ/Hardware-Synthesis-Term-Project,574814777,Verilog,Hardware-Synthesis-Term-Project,10986,0,2022-12-11 04:37:43+00:00,[],None
226,https://github.com/MegaISari/CS3650Project1SingleCycle.git,2022-12-06 07:03:49+00:00,,0,MegaISari/CS3650Project1SingleCycle,574832844,Verilog,CS3650Project1SingleCycle,551,0,2022-12-06 07:13:12+00:00,[],None
227,https://github.com/Aditya-Sangamnerkar/Convolution_Neural_Network.git,2022-12-05 12:39:30+00:00,,0,Aditya-Sangamnerkar/Convolution_Neural_Network,574492320,Verilog,Convolution_Neural_Network,10,0,2022-12-05 12:41:52+00:00,[],None
228,https://github.com/susana180/modulador.git,2022-12-05 10:10:18+00:00,,0,susana180/modulador,574438800,Verilog,modulador,8071,0,2022-12-05 10:12:36+00:00,[],https://api.github.com/licenses/apache-2.0
229,https://github.com/whu-eis-zhuogong2021/DigitalCircuit-FinalHomework-2022.12.git,2022-12-05 23:34:39+00:00,,0,whu-eis-zhuogong2021/DigitalCircuit-FinalHomework-2022.12,574719391,Verilog,DigitalCircuit-FinalHomework-2022.12,39029,0,2022-12-11 10:36:41+00:00,[],None
230,https://github.com/noemiabril/Archie_MiSTer-DE1-SoC.git,2022-12-04 15:53:21+00:00,Acorn Archimedes Core for MiSTer DE1-SoC,0,noemiabril/Archie_MiSTer-DE1-SoC,574157416,Verilog,Archie_MiSTer-DE1-SoC,3763,0,2022-12-04 15:53:31+00:00,[],None
231,https://github.com/asinghani/test1.git,2022-12-05 07:40:34+00:00,,0,asinghani/test1,574386716,Verilog,test1,51032,0,2022-12-05 07:43:37+00:00,[],https://api.github.com/licenses/apache-2.0
232,https://github.com/JackyWu526/lab01.git,2022-11-29 06:03:18+00:00,lab01,0,JackyWu526/lab01,571902146,Verilog,lab01,2212,0,2022-11-29 06:03:31+00:00,[],https://api.github.com/licenses/apache-2.0
233,https://github.com/raykuo18/DCLAB-Object-Tracking.git,2022-12-01 02:38:48+00:00,,0,raykuo18/DCLAB-Object-Tracking,572782957,Verilog,DCLAB-Object-Tracking,25981,0,2023-01-31 21:25:46+00:00,[],None
234,https://github.com/Mannava123455/module_2.git,2022-12-05 05:40:23+00:00,fwc module 2 ,0,Mannava123455/module_2,574352406,Verilog,module_2,68613,0,2022-12-30 14:09:40+00:00,[],https://api.github.com/licenses/gpl-3.0
235,https://github.com/aiunderstand/tt02-mrcs-verilog-test.git,2022-12-04 23:35:32+00:00,,0,aiunderstand/tt02-mrcs-verilog-test,574271809,Verilog,tt02-mrcs-verilog-test,32,0,2022-12-05 00:22:32+00:00,[],https://api.github.com/licenses/apache-2.0
236,https://github.com/noemiabril/TSConf_MiSTer-DE10-Standard.git,2022-12-04 15:16:47+00:00,TSConf / ZXevo Core for MiSTer DE10-Standard,0,noemiabril/TSConf_MiSTer-DE10-Standard,574146909,Verilog,TSConf_MiSTer-DE10-Standard,2147,0,2022-12-04 15:16:56+00:00,[],None
237,https://github.com/noemiabril/CoCo2_MiSTer-DE10-Standard.git,2022-12-07 16:03:19+00:00,Tandy Color Computer 2 Core for MiSTer DE10-Standard,0,noemiabril/CoCo2_MiSTer-DE10-Standard,575483487,Verilog,CoCo2_MiSTer-DE10-Standard,13344,0,2022-12-07 16:03:30+00:00,[],None
238,https://github.com/ReoHakase/fpga-exp.git,2022-12-07 04:45:52+00:00,,0,ReoHakase/fpga-exp,575251104,Verilog,fpga-exp,8620,0,2022-12-07 06:19:21+00:00,[],None
239,https://github.com/ZibranVastani/ProcessorECE350.git,2022-12-02 20:46:14+00:00,Sharing with partner post submission,0,ZibranVastani/ProcessorECE350,573588653,Verilog,ProcessorECE350,484,0,2022-12-02 20:57:51+00:00,[],None
240,https://github.com/davcurse/ec311clock.git,2022-12-09 17:34:47+00:00,,0,davcurse/ec311clock,576375167,Verilog,ec311clock,225,0,2022-12-10 02:16:32+00:00,[],None
241,https://github.com/ferry554/RV32I-CPU.git,2022-12-10 04:35:30+00:00,,0,ferry554/RV32I-CPU,576514563,Verilog,RV32I-CPU,15,0,2022-12-10 04:36:26+00:00,[],None
242,https://github.com/radabacc/ECE-287-Final-Project.git,2022-12-10 00:21:38+00:00,,0,radabacc/ECE-287-Final-Project,576470677,Verilog,ECE-287-Final-Project,32,0,2022-12-10 00:37:54+00:00,[],None
243,https://github.com/Y006/test.git,2022-12-13 11:34:37+00:00,尝试在VScode中使用Git并且上传内容到GitHub,0,Y006/test,577723774,Verilog,test,4,0,2022-12-13 14:00:57+00:00,[],None
244,https://github.com/whutddk/Rift2Go_2330_Sky130_MPW8.git,2022-11-27 07:32:50+00:00,,0,whutddk/Rift2Go_2330_Sky130_MPW8,571110775,Verilog,Rift2Go_2330_Sky130_MPW8,876086,0,2022-11-27 08:03:26+00:00,[],https://api.github.com/licenses/apache-2.0
245,https://github.com/djbase78/clockport_pi_interface_alternate.git,2022-11-27 20:39:31+00:00,Amiga clock port to Raspberry Pi interface (alternate PCB layout) ,0,djbase78/clockport_pi_interface_alternate,571315010,Verilog,clockport_pi_interface_alternate,6720,0,2022-11-27 20:42:52+00:00,[],https://api.github.com/licenses/gpl-3.0
246,https://github.com/hongjunma/lab1.git,2022-11-29 03:45:05+00:00,,0,hongjunma/lab1,571867942,Verilog,lab1,8817,0,2022-11-29 03:45:31+00:00,[],https://api.github.com/licenses/apache-2.0
247,https://github.com/apathybc/project287.git,2022-11-29 18:01:07+00:00,,0,apathybc/project287,572176466,Verilog,project287,80,0,2022-11-29 18:13:53+00:00,[],None
248,https://github.com/Mehul-Kumar-Sahoo/Square-Root-Floor.git,2022-12-01 12:47:30+00:00,Project for finding the floor of square root of a 10-bit binary number,0,Mehul-Kumar-Sahoo/Square-Root-Floor,572977739,Verilog,Square-Root-Floor,257,0,2023-05-19 11:08:17+00:00,[],None
249,https://github.com/Mohamedakhalil/RISC-V-processor.git,2022-12-02 09:35:32+00:00,,0,Mohamedakhalil/RISC-V-processor,573363557,Verilog,RISC-V-processor,14,0,2022-12-02 09:36:26+00:00,[],None
250,https://github.com/cupokoffi8/TicTacToe.git,2022-12-11 19:36:50+00:00,,0,cupokoffi8/TicTacToe,577039776,Verilog,TicTacToe,850,0,2022-12-11 19:39:56+00:00,[],None
251,https://github.com/PedroRonzani18/Sistemas-Digitais-Projects.git,2022-12-13 23:11:21+00:00,"Projects developed in ""Digital Sistems"" Class with Verilog on Quartus",0,PedroRonzani18/Sistemas-Digitais-Projects,577956533,Verilog,Sistemas-Digitais-Projects,5675,0,2022-12-19 23:00:38+00:00,[],https://api.github.com/licenses/mit
252,https://github.com/Nagarjun444/LIFO.git,2022-11-26 05:25:49+00:00,LIFO,0,Nagarjun444/LIFO,570782871,Verilog,LIFO,214,0,2022-11-26 05:26:48+00:00,[],None
253,https://github.com/Bogdan316/FiCPU-Proiect.git,2022-11-28 12:53:30+00:00,,2,Bogdan316/FiCPU-Proiect,571582633,Verilog,FiCPU-Proiect,530,0,2022-12-04 21:06:49+00:00,[],None
254,https://github.com/andylithia/Project-Futo-Chip1.git,2022-11-26 13:51:41+00:00,,0,andylithia/Project-Futo-Chip1,570899811,Verilog,Project-Futo-Chip1,87877,0,2022-11-26 15:28:24+00:00,[],https://api.github.com/licenses/apache-2.0
255,https://github.com/kesh1508/RTL.git,2022-11-27 14:54:17+00:00,,0,kesh1508/RTL,571220285,Verilog,RTL,1043,0,2022-12-08 18:18:13+00:00,[],None
256,https://github.com/andrespal/RISC-Microprocessor.git,2022-11-27 18:07:11+00:00,Design of a RISC Microprocessor,1,andrespal/RISC-Microprocessor,571276321,Verilog,RISC-Microprocessor,47,0,2022-12-03 18:28:37+00:00,[],None
257,https://github.com/akeboy123/VerilogSPI.git,2022-12-02 09:14:24+00:00,,0,akeboy123/VerilogSPI,573355940,Verilog,VerilogSPI,3,0,2022-12-02 09:55:36+00:00,[],None
258,https://github.com/phong2372/Search-Face-on-FPGA.git,2022-11-25 10:50:34+00:00,Search Face on FPGA,1,phong2372/Search-Face-on-FPGA,570502882,Verilog,Search-Face-on-FPGA,21,0,2022-11-25 10:59:34+00:00,[],None
259,https://github.com/andars/tt02-universal-turing-machine-w5s8.git,2022-12-02 04:58:00+00:00,"state transition logic for 5 symbol, 8 state universal turing machine on TT02",0,andars/tt02-universal-turing-machine-w5s8,573282218,Verilog,tt02-universal-turing-machine-w5s8,52,0,2022-12-02 08:57:16+00:00,[],https://api.github.com/licenses/apache-2.0
260,https://github.com/nickrallison/numerically_controlled_oscillator.git,2022-12-02 13:32:58+00:00,,0,nickrallison/numerically_controlled_oscillator,573444660,Verilog,numerically_controlled_oscillator,319,0,2023-02-24 01:58:08+00:00,[],None
261,https://github.com/S1xZ/HwSynLabFinal.git,2022-12-04 14:28:46+00:00,Hardware Synthesis 2022/1 Final Project,0,S1xZ/HwSynLabFinal,574132563,Verilog,HwSynLabFinal,23450,0,2022-12-10 08:53:08+00:00,[],None
262,https://github.com/AsmaMohsin1507/MPW_shuttle8_test.git,2022-12-04 17:31:35+00:00,,0,AsmaMohsin1507/MPW_shuttle8_test,574185365,Verilog,MPW_shuttle8_test,2206,0,2022-12-04 17:31:51+00:00,[],https://api.github.com/licenses/apache-2.0
263,https://github.com/H-S-S-11/gf180-mpw0.git,2022-12-03 00:27:46+00:00,Digital designs on gf180,1,H-S-S-11/gf180-mpw0,573635300,Verilog,gf180-mpw0,5336,0,2022-12-03 00:28:03+00:00,[],https://api.github.com/licenses/apache-2.0
264,https://github.com/greyqwilson/MIPS32Processor_PreOwned.git,2022-12-03 19:35:43+00:00,This is a MIPS32 and MIPS16 processor based on the work of electrobinary.blogspot.com and the simple single cycle design introduced in Computer Organization and Design (Patterson & Hennessy).,0,greyqwilson/MIPS32Processor_PreOwned,573900011,Verilog,MIPS32Processor_PreOwned,430,0,2022-12-05 08:22:02+00:00,[],None
265,https://github.com/yao-jz/ASimplePipelineProcessor.git,2022-12-05 08:55:03+00:00,"Implementation of a complete computer system on the ThinPAD experimental platform, with support for running 32-bit monitoring programs: support for the RISCV32I instruction set, three additional instructions, memory and serial port access, exception interrupts, virtual memory management, and vga display functions",0,yao-jz/ASimplePipelineProcessor,574411729,Verilog,ASimplePipelineProcessor,105,0,2022-12-05 08:56:52+00:00,[],None
266,https://github.com/Ali-Sabir2/LOW_POWER_APPROXIMATE_PROCESSOR.git,2022-12-05 10:56:52+00:00,A low power approximate processor for IOT intelligent edge nodes applications. The proposed design not only provides improvements in terms of on chip silicon area and power consumption but a significant improvement can also be observed in the error metrics,0,Ali-Sabir2/LOW_POWER_APPROXIMATE_PROCESSOR,574455322,Verilog,LOW_POWER_APPROXIMATE_PROCESSOR,153380,0,2022-12-05 20:23:18+00:00,[],https://api.github.com/licenses/apache-2.0
267,https://github.com/KDHun/BPSK-Modulator-Verilog.git,2022-11-30 17:11:17+00:00,,0,KDHun/BPSK-Modulator-Verilog,572624420,Verilog,BPSK-Modulator-Verilog,2,0,2022-11-30 17:21:25+00:00,[],None
268,https://github.com/filippocarastro/MCU_solar.git,2022-11-30 19:27:06+00:00,,0,filippocarastro/MCU_solar,572672307,Verilog,MCU_solar,60829,0,2022-11-30 19:46:40+00:00,[],https://api.github.com/licenses/apache-2.0
269,https://github.com/Edg-Alves/TP-ISL-Urna.git,2022-11-30 23:34:08+00:00,,0,Edg-Alves/TP-ISL-Urna,572739582,Verilog,TP-ISL-Urna,16,0,2022-11-30 23:34:41+00:00,[],None
270,https://github.com/BruceHuynh-hub/16-Point-FFT.git,2022-11-28 21:25:55+00:00,ASIC project for 16-point Fast Fourier Transform,0,BruceHuynh-hub/16-Point-FFT,571775578,Verilog,16-Point-FFT,4442,0,2022-12-01 18:39:28+00:00,[],None
271,https://github.com/regymm/tt02-verilog-funnyblinky.git,2022-11-28 14:37:29+00:00,Funnyblinky for TinyTapeout-02,0,regymm/tt02-verilog-funnyblinky,571626401,Verilog,tt02-verilog-funnyblinky,53,0,2022-11-28 14:45:25+00:00,[],https://api.github.com/licenses/apache-2.0
272,https://github.com/Nguyen-C-Dao/rocketalpha_mpw7_resubmit.git,2022-11-28 14:52:15+00:00,,0,Nguyen-C-Dao/rocketalpha_mpw7_resubmit,571632712,Verilog,rocketalpha_mpw7_resubmit,384162,0,2022-11-28 14:52:32+00:00,[],https://api.github.com/licenses/apache-2.0
273,https://github.com/CarlosEngler/SnakeGame.git,2022-11-30 04:15:45+00:00,PCS3115 Project,0,CarlosEngler/SnakeGame,572346036,Verilog,SnakeGame,1491,0,2023-05-04 20:42:37+00:00,[],None
274,https://github.com/Albert-ga/bt1120.git,2022-11-30 02:52:13+00:00,BT1120 protocol,0,Albert-ga/bt1120,572325654,Verilog,bt1120,3753,0,2022-11-30 07:23:35+00:00,[],None
275,https://github.com/shakilahmed14133/newrepo.git,2022-11-29 16:13:32+00:00,,0,shakilahmed14133/newrepo,572133377,Verilog,newrepo,0,0,2022-11-29 16:51:01+00:00,[],None
276,https://github.com/ashutosh-maurya0/verilog_project.git,2022-12-01 14:45:09+00:00,,0,ashutosh-maurya0/verilog_project,573027921,Verilog,verilog_project,74,0,2022-12-01 17:45:54+00:00,[],None
277,https://github.com/Abhi9708bittu/pipeline.git,2022-12-07 18:05:36+00:00,pipeline using verilog,0,Abhi9708bittu/pipeline,575529936,Verilog,pipeline,7,0,2022-12-07 18:06:17+00:00,[],None
278,https://github.com/RndMnkIII/XSleenaCore_Sync_release.git,2022-12-08 17:55:19+00:00,,0,RndMnkIII/XSleenaCore_Sync_release,575970038,Verilog,XSleenaCore_Sync_release,62325,0,2022-12-08 17:57:38+00:00,[],https://api.github.com/licenses/gpl-3.0
279,https://github.com/namaste59/nand2tetris-in-verilog.git,2022-12-11 11:47:05+00:00,nand2tetrisのCPUをverilogで実装する,0,namaste59/nand2tetris-in-verilog,576910372,Verilog,nand2tetris-in-verilog,12,0,2023-02-11 03:31:16+00:00,[],None
280,https://github.com/skerr92/oak832128.git,2022-12-10 18:29:45+00:00,,0,skerr92/oak832128,576713023,Verilog,oak832128,13,0,2022-12-10 18:32:24+00:00,[],None
281,https://github.com/jpsk666/wmachine.git,2022-12-11 03:42:01+00:00,,1,jpsk666/wmachine,576811368,Verilog,wmachine,155,0,2022-12-11 03:43:02+00:00,[],None
282,https://github.com/ErAshwin/FIFO_basic.git,2022-12-12 11:05:48+00:00,This repo contains the code for a basic fifo for the transfer of data in first in first out manner. Only one RTL file and a tb is included ith this repo .,0,ErAshwin/FIFO_basic,577266789,Verilog,FIFO_basic,3,0,2022-12-12 13:20:17+00:00,[],None
283,https://github.com/saanch27/DCT-using-approximate-multiplier.git,2022-12-12 06:59:51+00:00,Implemented an 8 point 1-D DCT using approximate carry reverse adder based multiplier,1,saanch27/DCT-using-approximate-multiplier,577185821,Verilog,DCT-using-approximate-multiplier,1043,0,2022-12-12 08:11:04+00:00,[],None
284,https://github.com/Fatma-Alwasmi/mini-CPU.git,2022-12-06 22:11:42+00:00,creating a mini CPU using pipelining in verilog,0,Fatma-Alwasmi/mini-CPU,575158330,Verilog,mini-CPU,442,0,2022-12-06 22:12:59+00:00,[],None
285,https://github.com/Ahmed0100/ping_pong_game_vga_uart_fpga.git,2022-12-12 15:35:11+00:00,ping_pong_game_vga_uart_fpga_,0,Ahmed0100/ping_pong_game_vga_uart_fpga,577371464,Verilog,ping_pong_game_vga_uart_fpga,13,0,2022-12-12 15:38:10+00:00,[],None
286,https://github.com/Ahmed0100/period_counter_sseg_fpga.git,2022-12-12 16:05:47+00:00,period_counter_sseg_fpga,0,Ahmed0100/period_counter_sseg_fpga,577383893,Verilog,period_counter_sseg_fpga,5,0,2022-12-12 16:06:51+00:00,[],None
287,https://github.com/HM2007/BER-Tester-for-VLC-Verilog.git,2022-11-26 10:47:32+00:00,,0,HM2007/BER-Tester-for-VLC-Verilog,570852988,Verilog,BER-Tester-for-VLC-Verilog,1,0,2022-11-26 10:48:55+00:00,[],None
288,https://github.com/achakrabor24/cache.git,2022-11-29 21:00:46+00:00,,0,achakrabor24/cache,572237831,Verilog,cache,2398,0,2022-11-29 21:11:44+00:00,[],None
289,https://github.com/TejasBN28/iiitb_gc_mpw8.git,2022-12-09 10:14:39+00:00,,0,TejasBN28/iiitb_gc_mpw8,576229620,Verilog,iiitb_gc_mpw8,51032,0,2022-12-09 10:14:56+00:00,[],https://api.github.com/licenses/apache-2.0
290,https://github.com/TRUnunhexium/Space_Invaders_ECE_287.git,2022-12-10 00:51:54+00:00,,1,TRUnunhexium/Space_Invaders_ECE_287,576475852,Verilog,Space_Invaders_ECE_287,407,0,2022-12-10 00:53:39+00:00,[],None
291,https://github.com/suysh-msra/iiitb_ptvm_caravel.git,2022-12-13 11:54:24+00:00,,0,suysh-msra/iiitb_ptvm_caravel,577730548,Verilog,iiitb_ptvm_caravel,2216,0,2022-12-13 11:54:41+00:00,[],https://api.github.com/licenses/apache-2.0
292,https://github.com/xobs/caravel-8051.git,2022-12-13 08:24:02+00:00,An 8051 core inside Caravel,0,xobs/caravel-8051,577656426,Verilog,caravel-8051,2210,0,2022-12-13 08:24:16+00:00,[],https://api.github.com/licenses/apache-2.0
293,https://github.com/Qandle/template_verlilog.git,2022-12-13 22:23:37+00:00,,1,Qandle/template_verlilog,577945745,Verilog,template_verlilog,2,0,2022-12-14 01:33:36+00:00,[],None
294,https://github.com/mcmorgul/gf180-multiplier-8-seq.git,2022-12-05 21:59:04+00:00,,0,mcmorgul/gf180-multiplier-8-seq,574695337,Verilog,gf180-multiplier-8-seq,62404,0,2022-12-05 22:12:11+00:00,[],https://api.github.com/licenses/apache-2.0
295,https://github.com/TinyTapeout/tt02-skullart.git,2022-12-07 13:33:46+00:00,TinyTapeout 2 with a SkullART slot,0,TinyTapeout/tt02-skullart,575422916,Verilog,tt02-skullart,597584,0,2022-12-07 13:42:40+00:00,[],https://api.github.com/licenses/apache-2.0
296,https://github.com/stack-call/PCO_complex_stu_2022.git,2022-11-30 07:35:09+00:00,计算机组成原理课设-8位CPU,0,stack-call/PCO_complex_stu_2022,572401191,Verilog,PCO_complex_stu_2022,29251,0,2023-12-06 04:43:44+00:00,[],None
297,https://github.com/baraba6u/Pipelined_CPU_RISC-V.git,2022-12-02 14:51:25+00:00,Pipelined CPU for RISC-V architecture(RV32I),1,baraba6u/Pipelined_CPU_RISC-V,573475286,Verilog,Pipelined_CPU_RISC-V,728,0,2024-03-11 09:48:14+00:00,[],https://api.github.com/licenses/gpl-3.0
298,https://github.com/harry878710/Connected-component_Labeling_CVSDproject.git,2022-11-25 10:20:57+00:00,,0,harry878710/Connected-component_Labeling_CVSDproject,570492588,Verilog,Connected-component_Labeling_CVSDproject,2163,0,2024-04-06 13:47:30+00:00,[],None
299,https://github.com/xicongye/caravel_user_project.git,2022-11-27 14:16:53+00:00,,0,xicongye/caravel_user_project,571209358,Verilog,caravel_user_project,2212,0,2022-11-27 14:17:07+00:00,[],https://api.github.com/licenses/apache-2.0
300,https://github.com/TheAmitBarua/COMP-ARC.git,2022-12-06 07:48:53+00:00,,0,TheAmitBarua/COMP-ARC,574846937,Verilog,COMP-ARC,6,0,2022-12-14 23:03:02+00:00,[],None
301,https://github.com/noemiabril/zx48_MiSTer-DE1-SoC.git,2022-12-04 18:21:45+00:00,ZX Spectrum 48K & 128K Core by Kyp069 for MiSTer DE1-SoC,0,noemiabril/zx48_MiSTer-DE1-SoC,574199702,Verilog,zx48_MiSTer-DE1-SoC,1389,0,2022-12-04 18:21:51+00:00,[],None
302,https://github.com/unal-edigital1-lab/lab04-2021-2-grupo9_2022-2.git,2022-12-04 22:37:03+00:00,lab04-2021-2-grupo9_2022-2 created by GitHub Classroom,0,unal-edigital1-lab/lab04-2021-2-grupo9_2022-2,574260447,Verilog,lab04-2021-2-grupo9_2022-2,2,0,2022-12-04 22:37:09+00:00,[],None
303,https://github.com/RohitR1301/iiitb_brg_mpw8.git,2022-12-02 18:53:07+00:00,,0,RohitR1301/iiitb_brg_mpw8,573557800,Verilog,iiitb_brg_mpw8,2226,0,2022-12-02 18:53:25+00:00,[],https://api.github.com/licenses/apache-2.0
304,https://github.com/jtremesay/mpssim.git,2022-11-28 22:14:09+00:00,,0,jtremesay/mpssim,571788835,Verilog,mpssim,740,0,2022-12-15 18:10:23+00:00,[],None
305,https://github.com/jeffdi/nydesign_demo.git,2022-11-30 05:49:27+00:00,,0,jeffdi/nydesign_demo,572369835,Verilog,nydesign_demo,1,0,2022-11-30 05:49:38+00:00,[],None
306,https://github.com/jasteve4/MicroMotorController.git,2022-12-04 00:30:10+00:00,Micro Motor Controller,0,jasteve4/MicroMotorController,573956027,Verilog,MicroMotorController,59335,0,2022-12-04 00:30:28+00:00,[],https://api.github.com/licenses/apache-2.0
307,https://github.com/NicolasOrcasitas/Los-tigres-del-sur.git,2022-11-30 21:47:05+00:00,Circuitos para enviar a diseñar,0,NicolasOrcasitas/Los-tigres-del-sur,572713212,Verilog,Los-tigres-del-sur,8,0,2022-11-30 21:54:22+00:00,[],None
308,https://github.com/GabrielMeno/BO.git,2022-11-30 20:24:35+00:00,,0,GabrielMeno/BO,572689851,Verilog,BO,3,0,2022-11-30 20:24:45+00:00,[],None
309,https://github.com/CitRus754/SignalTransitionDetector.git,2022-11-29 20:58:24+00:00,Digital_ASIC project,0,CitRus754/SignalTransitionDetector,572237093,Verilog,SignalTransitionDetector,31,0,2022-11-30 11:46:49+00:00,[],None
